timestamp,filename,seconds,dataRate,simTime,packetSize,numberOfUes,00:00 ? 08:00,08:00 ? 12:00,12:00 ? 17:00,17:00 ? 20:00,20:00 ? 00:00
Tue Aug 22 10:47:38 1995,/cgi-bin/imagemap.cgi,38858,509.15,3,465,6,,,,,
Tue Aug 22 10:47:38 1995,/images/sdsc_logo_tiny.gif,38858,76.63,3,482,1,,,,,
Tue Aug 22 10:47:39 1995,/education.html,38859,337.55,1,259,11,,,,,
Tue Aug 22 10:47:41 1995,/images/education.gif,38861,562.44,4,230,7,,,,,
Tue Aug 22 10:47:56 1995,/vrml,38876,73.11,3,316,10,,,,,
Tue Aug 22 10:47:58 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,38878,450.42,1,380,9,,,,,
Tue Aug 22 10:47:59 1995,/SDSC/Partners/vrml/Images/cone.gif,38879,127.44,4,60,5,,,,,
Tue Aug 22 10:48:00 1995,/SDSC/Partners/vrml/examples.html,38880,68.84,4,229,3,,,,,
Tue Aug 22 10:48:02 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,38882,534.53,3,323,11,,,,,
Tue Aug 22 10:48:04 1995,/cgi-bin/imagemap.cgi,38884,509.15,3,465,9,,,,,
Tue Aug 22 10:48:05 1995,/services.html,38885,39.7,3,341,5,,,,,
Tue Aug 22 10:48:07 1995,/SDSC/Partners/vrml/examples.html,38887,68.84,4,229,8,,,,,
Tue Aug 22 10:48:08 1995,/images/services.gif,38888,582.85,2,446,2,,,,,
Tue Aug 22 10:48:08 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,38888,409.49,1,191,8,,,,,
Tue Aug 22 10:48:16 1995,/SDSC/Partners/vrml/software/browsers.html,38896,364.22,2,182,5,,,,,
Tue Aug 22 10:48:18 1995,/SDSC/Partners/vrml/Images/cube.gif,38898,70.32,2,151,5,,,,,
Tue Aug 22 10:48:18 1995,/SDSC/Partners/vrml/Images/cone.gif,38898,127.44,4,60,7,,,,,
Tue Aug 22 10:48:20 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,38900,409.49,1,191,9,,,,,
Tue Aug 22 10:48:20 1995,/vrml,38900,73.11,3,316,8,,,,,
Tue Aug 22 10:48:24 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,38904,450.42,1,380,8,,,,,
Tue Aug 22 10:48:25 1995,/images/sdsc_logo_tiny.gif,38905,76.63,3,482,6,,,,,
Tue Aug 22 10:48:28 1995,,38908,,,,6,,,,,
Tue Aug 22 10:48:28 1995,,38908,,,,10,,,,,
Tue Aug 22 10:48:30 1995,/SDSC/Partners/vrml/Images/cone.gif,38910,127.44,4,60,8,,,,,
Tue Aug 22 10:48:36 1995,/images/biglogo.gif,38916,348.38,1,80,5,,,,,
Tue Aug 22 10:48:36 1995,/SDSC/Partners/vrml/Images/cube.gif,38916,70.32,2,151,2,,,,,
Tue Aug 22 10:48:38 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,38918,534.53,3,323,7,,,,,
Tue Aug 22 10:48:44 1995,/SDSC/Partners/vrml/software/modelers.html,38924,4.75,2,261,8,,,,,
Tue Aug 22 10:48:46 1995,/SDSC/Partners/vrml/repos_software.html,38926,387.05,2,440,7,,,,,
Tue Aug 22 10:48:52 1995,/SDSCHome.html,38932,34.04,3,120,6,,,,,
Tue Aug 22 10:48:54 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,38934,409.49,1,191,5,,,,,
Tue Aug 22 10:48:56 1995,,38936,,,,1,,,,,
Tue Aug 22 10:48:56 1995,,38936,,,,9,,,,,
Tue Aug 22 10:48:59 1995,/images/sdsc_logo_tiny.gif,38939,76.63,3,482,8,,,,,
Tue Aug 22 10:49:00 1995,/sdsc.html,38940,127.67,4,296,5,,,,,
Tue Aug 22 10:49:02 1995,/images/biglogo.gif,38942,348.38,1,80,2,,,,,
Tue Aug 22 10:49:04 1995,,38944,,,,5,,,,,
Tue Aug 22 10:49:04 1995,,38944,,,,4,,,,,
Tue Aug 22 10:49:13 1995,/SDSC/Partners/vrml/examples.html,38953,68.84,4,229,6,,,,,
Tue Aug 22 10:49:15 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,38955,409.49,1,191,2,,,,,
Tue Aug 22 10:49:15 1995,/SDSC/Partners/vrml/Images/cube.gif,38955,70.32,2,151,10,,,,,
Tue Aug 22 10:49:15 1995,/SDSC/Partners/vrml/Images/cone.gif,38955,127.44,4,60,5,,,,,
Tue Aug 22 10:49:21 1995,/vrml,38961,73.11,3,316,6,,,,,
Tue Aug 22 10:49:25 1995,/SDSC/Partners/vrml/software/browsers.html,38965,364.22,2,182,7,,,,,
Tue Aug 22 10:49:26 1995,,38966,,,,5,,,,,
Tue Aug 22 10:49:26 1995,,38966,,,,4,,,,,
Tue Aug 22 10:49:29 1995,/,38969,233.89,4,430,9,,,,,
Tue Aug 22 10:49:30 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,38970,409.49,1,191,8,,,,,
Tue Aug 22 10:49:33 1995,/images/biglogo.gif,38973,348.38,1,80,8,,,,,
Tue Aug 22 10:49:33 1995,/images/iotw.gif,38973,392.72,4,64,1,,,,,
Tue Aug 22 10:49:35 1995,/images/blackbar.gif,38975,4.71,4,406,3,,,,,
Tue Aug 22 10:49:51 1995,,38991,,,,1,,,,,
Tue Aug 22 10:49:51 1995,,38991,,,,5,,,,,
Tue Aug 22 10:49:53 1995,/images/biglogo.gif,38993,348.38,1,80,4,,,,,
Tue Aug 22 10:50:11 1995,/images/sdsc_logo_tiny.gif,39011,76.63,3,482,7,,,,,
Tue Aug 22 10:50:20 1995,/SDSC/Geninfo/SDarea/parks.html,39020,598.25,3,482,2,,,,,
Tue Aug 22 10:50:22 1995,/SDSC/Geninfo/SDarea/Images/parks.GIF,39022,128.86,2,180,6,,,,,
Tue Aug 22 10:50:22 1995,/SDSC/Geninfo/SDarea/Images/sdareabar.GIF,39022,503.06,1,145,9,,,,,
Tue Aug 22 10:50:27 1995,/vrml,39027,73.11,3,316,2,,,,,
Tue Aug 22 10:50:29 1995,/SDSC/Partners/vrml/Images/cube.gif,39029,70.32,2,151,10,,,,,
Tue Aug 22 10:50:30 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,39030,534.53,3,323,9,,,,,
Tue Aug 22 10:50:34 1995,/,39034,233.89,4,430,4,,,,,
Tue Aug 22 10:50:35 1995,/images/redbar.gif,39035,186.32,4,440,9,,,,,
Tue Aug 22 10:50:36 1995,/images/biglogo.gif,39036,348.38,1,80,8,,,,,
Tue Aug 22 10:50:36 1995,/SC95/scinet/org/exec/org_chart.html,39036,574.71,2,308,8,,,,,
Tue Aug 22 10:50:36 1995,/images/iotw.gif,39036,392.72,4,64,6,,,,,
Tue Aug 22 10:50:36 1995,/images/blackbar.gif,39036,4.71,4,406,7,,,,,
Tue Aug 22 10:50:38 1995,/SDSC/Partners/vrml/examples.html,39038,68.84,4,229,4,,,,,
Tue Aug 22 10:50:40 1995,/SC95/scinet/org/exec/org_chart.gif,39040,158.91,3,188,4,,,,,
Tue Aug 22 10:50:40 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,39040,409.49,1,191,7,,,,,
Tue Aug 22 10:50:42 1995,/SC95/scinet/images/navigation_bar.gif,39042,547.71,4,275,6,,,,,
Tue Aug 22 10:50:46 1995,/images/biglogo.gif,39046,348.38,1,80,11,,,,,
Tue Aug 22 10:50:50 1995,/images/sdsc_logo_tiny.gif,39050,76.63,3,482,11,,,,,
Tue Aug 22 10:50:52 1995,/SDSC/Geninfo/SDarea/tj.html,39052,462.53,2,246,11,,,,,
Tue Aug 22 10:50:54 1995,/SDSC/Geninfo/SDarea/Images/tj.GIF,39054,417.88,1,217,8,,,,,
Tue Aug 22 10:50:57 1995,/sc95,39057,134.25,1,420,1,,,,,
Tue Aug 22 10:51:06 1995,/EnablingTech/Visualization/vrml/webview.html,39066,445.63,2,457,4,,,,,
Tue Aug 22 10:51:08 1995,/vrml,39068,73.11,3,316,7,,,,,
Tue Aug 22 10:51:10 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,39070,450.42,1,380,6,,,,,
Tue Aug 22 10:51:10 1995,/EnablingTech/Visualization/vrml/tools/webview/help/webview.gif,39070,400.6,2,314,7,,,,,
Tue Aug 22 10:51:11 1995,/SDSC/Partners/vrml/Images/cone.gif,39071,127.44,4,60,7,,,,,
Tue Aug 22 10:51:12 1995,/SDSC/Partners/vrml/Images/cube.gif,39072,70.32,2,151,3,,,,,
Tue Aug 22 10:51:14 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,39074,534.53,3,323,1,,,,,
Tue Aug 22 10:51:17 1995,/SDSC/Partners/vrml/examples.html,39077,68.84,4,229,4,,,,,
Tue Aug 22 10:51:19 1995,/sdsc.html,39079,127.67,4,296,3,,,,,
Tue Aug 22 10:51:19 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,39079,409.49,1,191,3,,,,,
Tue Aug 22 10:51:20 1995,/,39080,233.89,4,430,10,,,,,
Tue Aug 22 10:51:20 1995,/images/logo.gif,39080,280.91,1,95,3,,,,,
Tue Aug 22 10:51:21 1995,/images/biglogo.gif,39081,348.38,1,80,5,,,,,
Tue Aug 22 10:51:33 1995,/SDSC/Experts/experts.html,39093,329.86,4,270,7,,,,,
Tue Aug 22 10:51:34 1995,/images/biglogo.gif,39094,348.38,1,80,2,,,,,
Tue Aug 22 10:51:34 1995,/images/logo_square.gif,39094,322.4,1,243,11,,,,,
Tue Aug 22 10:51:34 1995,/images/icon_general_info.gif,39094,489.02,3,104,5,,,,,
Tue Aug 22 10:51:47 1995,/Home.html,39107,100.1,2,186,2,,,,,
Tue Aug 22 10:51:50 1995,/Services/Consult/Cray/CUG/CUG_ch1.html,39110,74.69,2,487,4,,,,,
Tue Aug 22 10:51:50 1995,/SDSC/Experts/visualizations.html,39110,499.73,3,381,8,,,,,
Tue Aug 22 10:51:52 1995,/cgi-bin/imagemap.cgi,39112,509.15,3,465,5,,,,,
Tue Aug 22 10:51:53 1995,/SC95,39113,350.65,3,381,4,,,,,
Tue Aug 22 10:51:55 1995,/SC95/Images/logo.gif,39115,217.35,1,187,1,,,,,
Tue Aug 22 10:51:55 1995,/SC95/Images/reddot_button.gif,39115,407.97,4,372,2,,,,,
Tue Aug 22 10:51:55 1995,/SC95/Images/yellow_button.gif,39115,19.37,2,285,2,,,,,
Tue Aug 22 10:51:55 1995,/SC95/Images/redcheck_button.gif,39115,231.41,4,192,9,,,,,
Tue Aug 22 10:51:57 1995,/SC95/Images/stripe_button.gif,39117,296.5,2,408,6,,,,,
Tue Aug 22 10:52:01 1995,/images/logo.gif,39121,280.91,1,95,3,,,,,
Tue Aug 22 10:52:06 1995,/SC95/technical.html,39126,167.38,3,445,4,,,,,
Tue Aug 22 10:52:09 1995,/Home.html,39129,100.1,2,186,10,,,,,
Tue Aug 22 10:52:10 1995,/SDSC/Geninfo/SDarea/balboa.html,39130,17.9,3,236,3,,,,,
Tue Aug 22 10:52:11 1995,,39131,,,,1,,,,,
Tue Aug 22 10:52:11 1995,/SC95/gii_jury.html,39131,171.07,3,326,4,,,,,
Tue Aug 22 10:52:11 1995,,39131,,,,5,,,,,
Tue Aug 22 10:52:11 1995,,39131,,,,9,,,,,
Tue Aug 22 10:52:13 1995,/SDSC/Geninfo/SDarea/Images/balboa.GIF,39133,592.28,4,352,4,,,,,
Tue Aug 22 10:52:15 1995,/SDSC/Experts/mosaic.html,39135,236.57,4,451,9,,,,,
Tue Aug 22 10:52:17 1995,/images/biglogo.gif,39137,348.38,1,80,3,,,,,
Tue Aug 22 10:52:18 1995,/cgi-bin/imagemap.cgi,39138,509.15,3,465,4,,,,,
Tue Aug 22 10:52:20 1995,/pub_news.html,39140,128.41,3,449,4,,,,,
Tue Aug 22 10:52:22 1995,/images/logo.gif,39142,280.91,1,95,11,,,,,
Tue Aug 22 10:52:22 1995,/images/pub_news.gif,39142,227.91,3,74,7,,,,,
Tue Aug 22 10:52:26 1995,/Services/Publications/Newsletters/newsletters.html,39146,47.59,1,190,3,,,,,
Tue Aug 22 10:52:29 1995,/SDSC/Experts/internet.html,39149,96.4,2,117,3,,,,,
Tue Aug 22 10:52:31 1995,/vrml,39151,73.11,3,316,8,,,,,
Tue Aug 22 10:52:32 1995,/Services/Publications/Newsletters/gsjan95/gswinter95.html,39152,12.81,4,308,5,,,,,
Tue Aug 22 10:52:33 1995,/SDSC/Staff/frost/frost.html,39153,295.19,1,372,8,,,,,
Tue Aug 22 10:52:34 1995,/Services/Publications/Newsletters/Images/collection.gif,39154,249.09,2,102,7,,,,,
Tue Aug 22 10:52:35 1995,/SDSC/Partners/vrml/Images/cube.gif,39155,70.32,2,151,4,,,,,
Tue Aug 22 10:52:35 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,39155,534.53,3,323,8,,,,,
Tue Aug 22 10:52:35 1995,/images/sdsc_logo.gif,39155,526.42,3,177,4,,,,,
Tue Aug 22 10:52:35 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,39155,450.42,1,380,1,,,,,
Tue Aug 22 10:52:35 1995,/SDSC/Partners/vrml/Images/cone.gif,39155,127.44,4,60,1,,,,,
Tue Aug 22 10:52:35 1995,/Services/Publications/Newsletters/Images/Banner.gif,39155,508.99,2,493,1,,,,,
Tue Aug 22 10:52:35 1995,/Services/Publications/Newsletters/Images/nextissue.gif,39155,13.28,3,126,6,,,,,
Tue Aug 22 10:52:41 1995,/,39161,233.89,4,430,8,,,,,
Tue Aug 22 10:52:43 1995,/images/blackbar.gif,39163,4.71,4,406,7,,,,,
Tue Aug 22 10:52:45 1995,/images/iotw.gif,39165,392.72,4,64,2,,,,,
Tue Aug 22 10:52:45 1995,/images/blackbar.gif,39165,4.71,4,406,6,,,,,
Tue Aug 22 10:52:51 1995,/SDSC/Partners/vrml/research.html,39171,94.39,4,264,10,,,,,
Tue Aug 22 10:52:53 1995,/Services/Publications/Newsletters/GSspring95/gsspring95.html,39173,551.47,1,370,8,,,,,
Tue Aug 22 10:52:56 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,39176,409.49,1,191,2,,,,,
Tue Aug 22 10:52:57 1995,/vrml,39177,73.11,3,316,11,,,,,
Tue Aug 22 10:52:57 1995,/vrml,39177,73.11,3,316,6,,,,,
Tue Aug 22 10:52:58 1995,/vrml,39178,73.11,3,316,4,,,,,
Tue Aug 22 10:53:00 1995,/SDSC/Partners/vrml/Images/cone.gif,39180,127.44,4,60,5,,,,,
Tue Aug 22 10:53:00 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,39180,534.53,3,323,10,,,,,
Tue Aug 22 10:53:00 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,39180,450.42,1,380,9,,,,,
Tue Aug 22 10:53:01 1995,/SDSC/Partners/vrml/Images/cube.gif,39181,70.32,2,151,5,,,,,
Tue Aug 22 10:53:01 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,39181,534.53,3,323,2,,,,,
Tue Aug 22 10:53:03 1995,/SDSC/Partners/vrml/Images/cube.gif,39183,70.32,2,151,2,,,,,
Tue Aug 22 10:53:03 1995,/SDSC/Partners/vrml/Images/cone.gif,39183,127.44,4,60,7,,,,,
Tue Aug 22 10:53:03 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,39183,450.42,1,380,3,,,,,
Tue Aug 22 10:53:10 1995,/Services/Publications/Newsletters/GSspring95/gsspring_a16.html,39190,336.38,1,368,5,,,,,
Tue Aug 22 10:53:12 1995,/SC95/infrastructure.html,39192,1.09,1,344,4,,,,,
Tue Aug 22 10:53:15 1995,/SC95/scinet/scinet_info.html,39195,211.49,1,70,6,,,,,
Tue Aug 22 10:53:16 1995,/SC95/scinet/images/title_bar.gif,39196,425.2,4,347,7,,,,,
Tue Aug 22 10:53:16 1995,/SC95/scinet/images/navigation_bar.gif,39196,547.71,4,275,9,,,,,
Tue Aug 22 10:53:17 1995,/cgi-bin/imagemap.cgi,39197,509.15,3,465,1,,,,,
Tue Aug 22 10:53:18 1995,/whatsnew.html,39198,489.81,2,100,4,,,,,
Tue Aug 22 10:53:20 1995,/ghindex.html,39200,201.64,3,138,7,,,,,
Tue Aug 22 10:53:21 1995,/,39201,233.89,4,430,7,,,,,
Tue Aug 22 10:53:23 1995,/images/search.gif,39203,424.74,4,204,10,,,,,
Tue Aug 22 10:53:23 1995,/images/logo.gif,39203,280.91,1,95,6,,,,,
Tue Aug 22 10:53:24 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,39204,450.42,1,380,9,,,,,
Tue Aug 22 10:53:24 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,39204,534.53,3,323,8,,,,,
Tue Aug 22 10:53:33 1995,/SDSC/Partners/vrml/repos_software.html,39213,387.05,2,440,9,,,,,
Tue Aug 22 10:53:40 1995,/cgi-bin/imagemap.cgi,39220,509.15,3,465,3,,,,,
Tue Aug 22 10:53:41 1995,/services.html,39221,39.7,3,341,4,,,,,
Tue Aug 22 10:53:41 1995,/vrml,39221,73.11,3,316,4,,,,,
Tue Aug 22 10:53:42 1995,/texttop.html,39222,243.94,4,258,2,,,,,
Tue Aug 22 10:53:42 1995,/SDSC/Partners/vrml/software/browsers.html,39222,364.22,2,182,1,,,,,
Tue Aug 22 10:53:43 1995,/SDSC/Partners/vrml/Images/cone.gif,39223,127.44,4,60,1,,,,,
Tue Aug 22 10:53:43 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,39223,450.42,1,380,2,,,,,
Tue Aug 22 10:53:43 1995,/SDSC/Partners/vrml/Images/cube.gif,39223,70.32,2,151,6,,,,,
Tue Aug 22 10:53:43 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,39223,534.53,3,323,5,,,,,
Tue Aug 22 10:53:43 1995,/images/services.gif,39223,582.85,2,446,9,,,,,
Tue Aug 22 10:53:45 1995,/vrml,39225,73.11,3,316,3,,,,,
Tue Aug 22 10:53:45 1995,/SDSC/Partners/vrml/research.html,39225,94.39,4,264,6,,,,,
Tue Aug 22 10:53:47 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,39227,409.49,1,191,6,,,,,
Tue Aug 22 10:53:48 1995,/SDSC/Partners/vrml/Images/cube.gif,39228,70.32,2,151,1,,,,,
Tue Aug 22 10:53:49 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,39229,534.53,3,323,11,,,,,
Tue Aug 22 10:53:49 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,39229,450.42,1,380,4,,,,,
Tue Aug 22 10:53:54 1995,/EnablingTech/Visualization/Behaviors,39234,472.29,4,63,4,,,,,
Tue Aug 22 10:53:55 1995,/EnablingTech/Visualization/Behaviors/Images/cone.gif,39235,134.08,3,357,1,,,,,
Tue Aug 22 10:53:55 1995,/EnablingTech/Visualization/Behaviors/Images/cube.gif,39235,46.85,1,258,6,,,,,
Tue Aug 22 10:53:56 1995,,39236,,,,11,,,,,
Tue Aug 22 10:53:56 1995,,39236,,,,1,,,,,
Tue Aug 22 10:53:56 1995,,39236,,,,5,,,,,
Tue Aug 22 10:54:07 1995,/SDSC/Partners/vrml/repos_software.html,39247,387.05,2,440,3,,,,,
Tue Aug 22 10:54:08 1995,/SDSC/Geninfo/copyright.txt,39248,280.35,1,198,1,,,,,
Tue Aug 22 10:54:10 1995,,39250,,,,2,,,,,
Tue Aug 22 10:54:15 1995,/cgi-bin/aglimpse.cgi,39255,182.27,2,210,5,,,,,
Tue Aug 22 10:54:16 1995,/SDSC/Partners/vrml/software/browsers.html,39256,364.22,2,182,6,,,,,
Tue Aug 22 10:54:17 1995,/pub_news.html,39257,128.41,3,449,1,,,,,
Tue Aug 22 10:54:18 1995,/surfrider,39258,269.88,3,206,5,,,,,
Tue Aug 22 10:54:20 1995,/images/pub_news.gif,39260,227.91,3,74,8,,,,,
Tue Aug 22 10:54:20 1995,/SDSC/Geninfo/SDarea/restaurant.html,39260,70.67,2,148,5,,,,,
Tue Aug 22 10:54:24 1995,/SDSC/Geninfo/SDarea/Images/sdareabar.GIF,39264,503.06,1,145,6,,,,,
Tue Aug 22 10:54:25 1995,/cgi-bin/imagemap.cgi,39265,509.15,3,465,1,,,,,
Tue Aug 22 10:54:27 1995,,39267,,,,5,,,,,
Tue Aug 22 10:54:27 1995,,39267,,,,1,,,,,
Tue Aug 22 10:54:27 1995,,39267,,,,4,,,,,
Tue Aug 22 10:54:27 1995,/explore.html,39267,481.85,3,380,2,,,,,
Tue Aug 22 10:54:27 1995,/SDSC/Geninfo/SDarea/Images/restaurant.GIF,39267,99.8,2,283,9,,,,,
Tue Aug 22 10:54:28 1995,/images/explore.gif,39268,284.35,3,145,5,,,,,
Tue Aug 22 10:54:30 1995,,39270,,,,7,,,,,
Tue Aug 22 10:54:30 1995,,39270,,,,10,,,,,
Tue Aug 22 10:54:30 1995,,39270,,,,10,,,,,
Tue Aug 22 10:54:30 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,39270,409.49,1,191,7,,,,,
Tue Aug 22 10:54:30 1995,/SDSC/Geninfo/copyright.txt,39270,280.35,1,198,5,,,,,
Tue Aug 22 10:54:31 1995,,39271,,,,3,,,,,
Tue Aug 22 10:54:31 1995,,39271,,,,8,,,,,
Tue Aug 22 10:54:31 1995,,39271,,,,5,,,,,
Tue Aug 22 10:54:31 1995,/SDSC/Geninfo/Internet/books,39271,58.36,2,398,3,,,,,
Tue Aug 22 10:54:38 1995,/SDSC/Geninfo/SDarea/directions.html,39278,571.73,3,330,10,,,,,
Tue Aug 22 10:54:40 1995,/vrml,39280,73.11,3,316,7,,,,,
Tue Aug 22 10:54:40 1995,/SDSC/Geninfo/SDarea/Images/direction.GIF,39280,353.19,1,181,8,,,,,
Tue Aug 22 10:54:45 1995,/SDSC/Partners/vrml/software/util.html,39285,529.4,1,97,2,,,,,
Tue Aug 22 10:54:47 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,39287,450.42,1,380,6,,,,,
Tue Aug 22 10:54:52 1995,/SDSC/Partners/vrml/Images/cube.gif,39292,70.32,2,151,11,,,,,
Tue Aug 22 10:54:58 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,39298,534.53,3,323,9,,,,,
Tue Aug 22 10:54:58 1995,/SDSC/Partners/vrml/Images/cone.gif,39298,127.44,4,60,7,,,,,
Tue Aug 22 10:54:59 1995,/images/iotw.gif,39299,392.72,4,64,9,,,,,
Tue Aug 22 10:55:01 1995,/images/redbar.gif,39301,186.32,4,440,5,,,,,
Tue Aug 22 10:55:01 1995,/vrml,39301,73.11,3,316,6,,,,,
Tue Aug 22 10:55:02 1995,/vrml,39302,73.11,3,316,7,,,,,
Tue Aug 22 10:55:04 1995,/SDSC/Partners/vrml/Images/cube.gif,39304,70.32,2,151,2,,,,,
Tue Aug 22 10:55:05 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,39305,450.42,1,380,1,,,,,
Tue Aug 22 10:55:05 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,39305,450.42,1,380,1,,,,,
Tue Aug 22 10:55:05 1995,/SDSC/Partners/vrml/Images/cone.gif,39305,127.44,4,60,5,,,,,
Tue Aug 22 10:55:05 1995,/SDSC/Partners/vrml/Images/cube.gif,39305,70.32,2,151,2,,,,,
Tue Aug 22 10:55:05 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,39305,534.53,3,323,4,,,,,
Tue Aug 22 10:55:06 1995,/cgi-bin/imagemap.cgi,39306,509.15,3,465,8,,,,,
Tue Aug 22 10:55:06 1995,/Events/GIW/GIW.html,39306,52.57,4,203,10,,,,,
Tue Aug 22 10:55:08 1995,/SDSC/Research/Comp_Bio/ASPRS/asprs.html,39308,501.14,2,355,6,,,,,
Tue Aug 22 10:55:08 1995,/images/sdsc_logo.gif,39308,526.42,3,177,3,,,,,
Tue Aug 22 10:55:10 1995,/SDSC/Reuseables/icons/ball.blue.gif,39310,65.47,1,346,8,,,,,
Tue Aug 22 10:55:10 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/fism.gif,39310,113.48,1,399,8,,,,,
Tue Aug 22 10:55:10 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/logo.gif,39310,592.21,3,359,3,,,,,
Tue Aug 22 10:55:10 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/title.gif,39310,223.95,3,460,4,,,,,
Tue Aug 22 10:55:10 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/socinfo.gif,39310,432.05,3,102,7,,,,,
Tue Aug 22 10:55:11 1995,/SDSC/Reuseables/icons/ball.green.gif,39311,2.48,4,278,6,,,,,
Tue Aug 22 10:55:11 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/link.gif,39311,247.71,4,267,9,,,,,
Tue Aug 22 10:55:13 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/forum.gif,39313,378.91,2,60,4,,,,,
Tue Aug 22 10:55:13 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/meet.gif,39313,519.52,3,194,2,,,,,
Tue Aug 22 10:55:13 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,39313,534.53,3,323,6,,,,,
Tue Aug 22 10:55:14 1995,/SDSC/Geninfo/Internet,39314,125.48,1,405,9,,,,,
Tue Aug 22 10:55:14 1995,/cgi-bin/imagemap.cgi,39314,509.15,3,465,10,,,,,
Tue Aug 22 10:55:14 1995,/cgi-bin/imagemap.cgi,39314,509.15,3,465,3,,,,,
Tue Aug 22 10:55:16 1995,/calendar.html,39316,150.03,4,68,6,,,,,
Tue Aug 22 10:55:16 1995,/SDSC/Partners/vrml/repos_software.html,39316,387.05,2,440,9,,,,,
Tue Aug 22 10:55:18 1995,/images/iotw.gif,39318,392.72,4,64,1,,,,,
Tue Aug 22 10:55:18 1995,/images/redbar.gif,39318,186.32,4,440,10,,,,,
Tue Aug 22 10:55:18 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/publ.gif,39318,260.36,3,162,2,,,,,
Tue Aug 22 10:55:18 1995,/images/calendar.gif,39318,581.52,2,477,1,,,,,
Tue Aug 22 10:55:19 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/resource.gif,39319,172.89,4,468,7,,,,,
Tue Aug 22 10:55:21 1995,/SDSC/Geninfo/SDarea/UCSDmap.html,39321,383.57,4,199,9,,,,,
Tue Aug 22 10:55:21 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/mailbutton.gif,39321,306.71,2,308,11,,,,,
Tue Aug 22 10:55:21 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/smha.gif,39321,144.24,4,381,10,,,,,
Tue Aug 22 10:55:22 1995,/SDSC/Partners/vrml/software/browsers.html,39322,364.22,2,182,8,,,,,
Tue Aug 22 10:55:22 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/kimstic.gif,39322,270.95,3,342,2,,,,,
Tue Aug 22 10:55:22 1995,/SDSC/Research/Comp_Bio/ASPRS/gif/bristic.gif,39322,295.12,1,125,6,,,,,
Tue Aug 22 10:55:22 1995,/SDSC/Partners/vrml/examples.html,39322,68.84,4,229,9,,,,,
Tue Aug 22 10:55:23 1995,,39323,,,,4,,,,,
Tue Aug 22 10:55:23 1995,,39323,,,,5,,,,,
Tue Aug 22 10:55:24 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,39324,409.49,1,191,11,,,,,
Tue Aug 22 10:55:25 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,39325,409.49,1,191,7,,,,,
Tue Aug 22 10:55:26 1995,/SDSC/Partners/vrml/examples.html,39326,68.84,4,229,10,,,,,
Tue Aug 22 10:55:30 1995,/images/iotw.gif,39330,392.72,4,64,3,,,,,
Tue Aug 22 10:55:32 1995,/images/redbar.gif,39332,186.32,4,440,5,,,,,
